DOEID,upgrade_id,category,eligible,annual_savings,cost_midpoint,payback_years,lifespan_years,rank
100429,attic_insulation,Insulation,True,37.3505173145257,2300,61.57879904666072,30,3
100432,thermostat_setback,Behavioral,True,54.62522244170444,0,0.0,1,1
100432,smart_thermostat,Behavioral,True,58.266903937818064,200,3.432480301569451,12,2
100432,low_flow_showerheads,Water Heating,True,13.205718596579008,80,6.057981579338235,10,3
100432,attic_insulation,Insulation,True,109.25044488340887,2300,21.052545849625968,30,4
100432,led_lighting,Lighting,True,6.99475132986578,200,28.59286779017457,15,5
100437,thermostat_setback,Behavioral,True,42.2627181558284,0,0.0,1,1
100437,led_lighting,Lighting,True,74.88257343204828,200,2.670848380785,15,2
100437,low_flow_showerheads,Water Heating,True,9.709799658153152,80,8.239098932677296,10,3
100437,attic_insulation,Insulation,True,84.5254363116568,2300,27.210743893939647,30,4
100437,heat_pump_replace,HVAC,True,169.0508726233136,8000,47.323032859025474,18,5
100439,thermostat_setback,Behavioral,True,16.460953762396226,0,0.0,1,1
100439,low_flow_showerheads,Water Heating,True,45.854569333695025,80,1.744646196932311,10,2
100439,programmable_thermostat,Behavioral,True,14.26615992741006,90,6.308635292043792,15,3
100439,smart_thermostat,Behavioral,True,17.558350679889305,200,11.390591499523513,12,4
100439,attic_insulation,Insulation,True,32.92190752479245,2300,69.86229453041086,30,5
100440,thermostat_setback,Behavioral,True,98.44980321252905,0,0.0,1,1
100440,smart_thermostat,Behavioral,True,105.01312342669765,200,1.9045238678154934,12,2
100440,energy_star_fridge,Appliance,True,374.0115,1500,4.010571867442579,14,3
100440,led_lighting,Lighting,True,40.46722468250024,200,4.942271222431732,15,4
100440,low_flow_showerheads,Water Heating,True,13.119893187855004,80,6.097610617291874,10,5
100445,thermostat_setback,Behavioral,True,64.54492119107637,0,0.0,1,1
100445,smart_thermostat,Behavioral,True,68.84791593714812,200,2.9049535817842593,12,2
100445,low_flow_showerheads,Water Heating,True,15.794958494377637,80,5.064907263192667,10,3
100445,heat_pump_replace,HVAC,True,258.1796847643055,8000,30.986171539032092,18,4
100447,thermostat_setback,Behavioral,True,37.20785850916143,0,0.0,1,1
100447,led_lighting,Lighting,True,703.7337557388553,200,0.28419838947475035,15,2
100447,smart_thermostat,Behavioral,True,39.68838240977219,200,5.039258036143983,12,3
100447,low_flow_showerheads,Water Heating,True,14.70054872886951,80,5.441973730061714,10,4
100447,heat_pump_replace,HVAC,True,148.83143403664573,8000,53.75208571886915,18,5
100452,thermostat_setback,Behavioral,True,82.4784539948002,0,0.0,1,1
100452,smart_thermostat,Behavioral,True,87.97701759445354,200,2.2733209816447437,12,2
100452,low_flow_showerheads,Water Heating,True,15.027533061089294,80,5.323561736632844,10,3
100452,led_lighting,Lighting,True,18.285629562111698,200,10.93755067719436,15,4
100452,heat_pump_replace,HVAC,True,329.9138159792008,8000,24.24875713754393,18,5
100459,thermostat_setback,Behavioral,True,18.49419364362635,0,0.0,1,1
100459,led_lighting,Lighting,True,41.34825880488371,200,4.8369630494906755,15,2
100459,programmable_thermostat,Behavioral,True,16.0283011578095,90,5.615067942253451,15,3
100459,low_flow_showerheads,Water Heating,True,9.491030560493796,80,8.42901089508638,10,4
100459,smart_thermostat,Behavioral,True,19.727139886534772,200,10.13831711795762,12,5
100467,thermostat_setback,Behavioral,True,38.484119040740296,0,0.0,1,1
100467,led_lighting,Lighting,True,69.15327486032253,200,2.8921262283523794,15,2
100467,smart_thermostat,Behavioral,True,41.04972697678964,200,4.8721395909182075,12,3
100467,low_flow_showerheads,Water Heating,True,8.60244181321143,80,9.299685105354373,10,4
100467,heat_pump_replace,HVAC,True,153.93647616296118,8000,51.969488969794206,18,5
100469,thermostat_setback,Behavioral,True,54.35116525810299,0,0.0,1,1
100469,programmable_thermostat,Behavioral,True,47.10434322368925,90,1.9106518388889902,15,2
100469,smart_thermostat,Behavioral,True,57.97457627530985,200,3.449788042438454,12,3
100469,energy_star_fridge,Appliance,True,182.91600000000003,1500,8.200485468739748,14,4
100469,low_flow_showerheads,Water Heating,True,9.521579570539398,80,8.401967279413073,10,5
100473,thermostat_setback,Behavioral,True,68.06401973227462,0,0.0,1,1
100473,led_lighting,Lighting,True,160.45679772670746,200,1.2464414274342128,15,2
100473,programmable_thermostat,Behavioral,True,58.98881710130466,90,1.5257129134398164,15,3
100473,low_flow_showerheads,Water Heating,True,51.54656931917482,80,1.5519946537012461,10,4
100473,smart_thermostat,Behavioral,True,72.60162104775958,200,2.754759427044113,12,5
100478,thermostat_setback,Behavioral,True,101.71254675154263,0,0.0,1,1
100478,programmable_thermostat,Behavioral,True,88.15087385133694,90,1.0209768328761157,15,2
100478,smart_thermostat,Behavioral,True,108.49338320164547,200,1.8434303926929867,12,3
100478,low_flow_showerheads,Water Heating,True,22.105389273914763,80,3.6190269715993275,10,4
100478,led_lighting,Lighting,True,39.84126638154611,200,5.019920754643408,15,5
100479,thermostat_setback,Behavioral,True,77.27005878322596,0,0.0,1,1
100479,programmable_thermostat,Behavioral,True,66.96738427879582,90,1.3439378134483462,15,2
100479,smart_thermostat,Behavioral,True,82.42139603544102,200,2.426554385392847,12,3
100479,low_flow_showerheads,Water Heating,True,6.80886869177931,80,11.749382110509494,10,4
100479,attic_insulation,Insulation,True,154.54011756645193,2300,14.882866897076125,30,5
100485,thermostat_setback,Behavioral,True,34.29465433034592,0,0.0,1,1
100485,programmable_thermostat,Behavioral,True,29.72203375296646,90,3.0280565841500464,15,2
100485,low_flow_showerheads,Water Heating,True,21.51225280090719,80,3.718810890722999,10,3
100485,smart_thermostat,Behavioral,True,36.58096461903565,200,5.467324388048694,12,4
100485,air_sealing,Envelope,True,52.585136639863734,800,15.213424384135498,15,5
100495,thermostat_setback,Behavioral,True,25.90389447610441,0,0.0,1,1
100495,programmable_thermostat,Behavioral,True,22.450041879290485,90,4.0089012075751365,15,2
100495,low_flow_showerheads,Water Heating,True,14.618413216203285,80,5.472550188369741,10,3
100495,smart_thermostat,Behavioral,True,27.630820774511367,200,7.238293847010662,12,4
100495,led_lighting,Lighting,True,16.38021978021978,200,12.209848383201397,15,5
100504,thermostat_setback,Behavioral,True,79.08645546151898,0,0.0,1,1
100504,led_lighting,Lighting,True,140.54329952121722,200,1.4230489869053262,15,2
100504,smart_thermostat,Behavioral,True,84.35888582562023,200,2.370823156832863,12,3
100504,energy_star_fridge,Appliance,True,400.05750000000006,1500,3.7494610149790963,14,4
100504,low_flow_showerheads,Water Heating,True,17.258368130874345,80,4.635432469242794,10,5
100506,thermostat_setback,Behavioral,True,59.325218539355596,0,0.0,1,1
100506,led_lighting,Lighting,True,137.5348815815354,200,1.454176552887299,15,2
100506,energy_star_washer,Appliance,True,356.3375,950,2.666011856736942,12,3
100506,smart_thermostat,Behavioral,True,63.280233108645966,200,3.1605446151979177,12,4
100506,energy_star_fridge,Appliance,True,213.8025,1500,7.015820675623531,14,5
100511,thermostat_setback,Behavioral,True,11.064884926560778,0,0.0,1,1
100511,low_flow_showerheads,Water Heating,True,18.874848613580987,80,4.238444590354899,10,2
100511,programmable_thermostat,Behavioral,True,9.589566936352673,90,9.38519962343898,15,3
100511,energy_star_fridge,Appliance,True,156.4275,1500,9.589106774703936,14,4
100511,smart_thermostat,Behavioral,True,11.802543921664828,200,16.945499320098158,12,5
100513,thermostat_setback,Behavioral,True,64.24575142059389,0,0.0,1,1
100513,smart_thermostat,Behavioral,True,68.52880151530015,200,2.918480924481757,12,2
100513,low_flow_showerheads,Water Heating,True,11.920863824754385,80,6.710923065313038,10,3
100513,led_lighting,Lighting,True,16.07134319514866,200,12.444510553441019,15,4
100513,attic_insulation,Insulation,True,128.49150284118778,2300,17.90001633682144,30,5
100516,thermostat_setback,Behavioral,True,84.53887918026999,0,0.0,1,1
100516,low_flow_showerheads,Water Heating,True,43.688548004473525,80,1.8311434839127254,10,2
100516,smart_thermostat,Behavioral,True,90.17480445895464,200,2.2179144296457567,12,3
100516,energy_star_fridge,Appliance,True,171.73650000000004,1500,8.734310993877246,14,4
100516,attic_insulation,Insulation,True,169.07775836053997,2300,13.603208501827304,30,5
100525,thermostat_setback,Behavioral,True,51.29239957806317,0,0.0,1,1
100525,low_flow_showerheads,Water Heating,True,12.025411095039289,80,6.652579223092134,10,2
100525,led_lighting,Lighting,True,27.196157559125457,200,7.353980045349884,15,3
100525,heat_pump_replace,HVAC,True,205.16959831225267,8000,38.99213170863942,18,4
100525,high_eff_furnace,HVAC,True,102.58479915612634,5000,48.740164635799275,20,5
100534,thermostat_setback,Behavioral,True,104.5417270564269,0,0.0,1,1
100534,smart_thermostat,Behavioral,True,111.51117552685534,200,1.793542208259062,12,2
100534,low_flow_showerheads,Water Heating,True,13.480905813717397,80,5.934319333245143,10,3
100534,heat_pump_replace,HVAC,True,418.1669082257076,8000,19.13111688809666,18,4
100534,high_eff_furnace,HVAC,True,209.0834541128538,5000,23.913896110120824,20,5
100541,thermostat_setback,Behavioral,True,56.64967008462608,0,0.0,1,1
100541,programmable_thermostat,Behavioral,True,49.096380740009266,90,1.833129013655743,15,2
100541,smart_thermostat,Behavioral,True,60.42631475693448,200,3.3098162746562023,12,3
100541,led_lighting,Lighting,True,40.35109236604684,200,4.956495308372089,15,4
100541,low_flow_showerheads,Water Heating,True,10.554849045894484,80,7.579454680227528,10,5
100549,thermostat_setback,Behavioral,True,78.09703587065773,0,0.0,1,1
100549,smart_thermostat,Behavioral,True,83.30350492870157,200,2.4008593656554726,12,2
100549,low_flow_showerheads,Water Heating,True,13.57697147498526,80,5.892330270222273,10,3
100549,heat_pump_replace,HVAC,True,312.38814348263094,8000,25.609166566991707,18,4
100551,thermostat_setback,Behavioral,True,13.745213106458436,0,0.0,1,1
100551,low_flow_showerheads,Water Heating,True,13.63685922397108,80,5.866453461613418,10,2
100551,programmable_thermostat,Behavioral,True,11.912518025597311,90,7.555077759933737,15,3
100551,smart_thermostat,Behavioral,True,14.661560646888997,200,13.641112622102582,12,4
100551,led_lighting,Lighting,True,5.005544537594026,200,39.95569283179975,15,5
100566,thermostat_setback,Behavioral,True,7.849869081234362,0,0.0,1,1
100566,low_flow_showerheads,Water Heating,True,63.80490025909781,80,1.2538221935170717,10,2
100566,programmable_thermostat,Behavioral,True,6.803219870403113,90,13.229030034960081,15,3
100566,smart_thermostat,Behavioral,True,8.373193686649985,200,23.885748674233476,12,4
100566,led_lighting,Lighting,True,3.8049672904006657,200,52.56286972678282,15,5
100567,thermostat_setback,Behavioral,True,88.9334998004841,0,0.0,1,1
100567,led_lighting,Lighting,True,124.99220270461231,200,1.600099811607047,15,2
100567,energy_star_fridge,Appliance,True,450.45900000000006,1500,3.3299367977995775,14,3
100567,low_flow_showerheads,Water Heating,True,7.053847581681058,80,11.341328129595702,10,4
100567,attic_insulation,Insulation,True,177.8669996009682,2300,12.931010278240958,30,5
100574,thermostat_setback,Behavioral,True,61.282671492560695,0,0.0,1,1
100574,smart_thermostat,Behavioral,True,65.36818292539807,200,3.059592466081725,12,2
100574,led_lighting,Lighting,True,50.3100873650586,200,3.9753459092361694,15,3
100574,low_flow_showerheads,Water Heating,True,8.203765076802705,80,9.75162004897132,10,4
100574,attic_insulation,Insulation,True,122.56534298512139,2300,18.76550045863458,30,5
100576,thermostat_setback,Behavioral,True,34.8205469856778,0,0.0,1,1
100576,led_lighting,Lighting,True,44.859657246418536,200,4.458348821110697,15,2
100576,smart_thermostat,Behavioral,True,37.14191678472299,200,5.384751712175041,12,3
100576,low_flow_showerheads,Water Heating,True,4.822665348717358,80,16.58833740584486,10,4
100576,heat_pump_replace,HVAC,True,139.2821879427112,8000,57.43735159653377,18,5
100583,thermostat_setback,Behavioral,True,39.54251015198743,0,0.0,1,1
100583,low_flow_showerheads,Water Heating,True,53.947112306992075,80,1.4829338694673972,10,2
100583,programmable_thermostat,Behavioral,True,34.270175465055765,90,2.6261902303876505,15,3
100583,smart_thermostat,Behavioral,True,42.17867749545325,200,4.741732360422146,12,4
100583,heat_pump_replace,HVAC,True,158.17004060794972,8000,50.57847851116955,18,5
100588,thermostat_setback,Behavioral,True,67.09681979418359,0,0.0,1,1
100588,low_flow_showerheads,Water Heating,True,40.0502999004453,80,1.9974881636057489,10,2
100588,smart_thermostat,Behavioral,True,71.56994111379582,200,2.7944692546554015,12,3
100588,led_lighting,Lighting,True,25.00862555003764,200,7.997240775980949,15,4
100588,heat_pump_replace,HVAC,True,268.38727917673435,8000,29.807672049657615,18,5
100601,thermostat_setback,Behavioral,True,45.12522098326005,0,0.0,1,1
100601,energy_star_washer,Appliance,True,414.7575,950,2.290495048311363,12,2
100601,low_flow_showerheads,Water Heating,True,23.38899939543397,80,3.420411392871202,10,3
100601,smart_thermostat,Behavioral,True,48.13356904881071,200,4.155104305628914,12,4
100601,heat_pump_water_heater,Water Heating,True,124.74133010898116,2400,19.239814084900512,13,5
100617,thermostat_setback,Behavioral,True,95.46245341167806,0,0.0,1,1
100617,energy_star_washer,Appliance,True,799.7825,950,1.1878229393616389,12,2
100617,smart_thermostat,Behavioral,True,101.82661697245658,200,1.9641229959952284,12,3
100617,low_flow_showerheads,Water Heating,True,30.576173233063635,80,2.6164163641476157,10,4
100617,attic_insulation,Insulation,True,190.9249068233561,2300,12.046621042104066,30,5
100620,thermostat_setback,Behavioral,True,71.90809364372541,0,0.0,1,1
100620,low_flow_showerheads,Water Heating,True,32.79514624299265,80,2.439385371458547,10,2
100620,smart_thermostat,Behavioral,True,76.70196655330709,200,2.607495074601536,12,3
100620,led_lighting,Lighting,True,25.213034865781978,200,7.932404847915837,15,4
100620,heat_pump_replace,HVAC,True,287.63237457490163,8000,27.813280795749716,18,5
100625,thermostat_setback,Behavioral,True,7.277260433577786,0,0.0,1,1
100625,low_flow_showerheads,Water Heating,True,47.63924340816212,80,1.6792877946145854,10,2
100625,energy_star_fridge,Appliance,True,179.88750000000002,1500,8.338544923910776,14,3
100625,heat_pump_water_heater,Water Heating,True,254.07596484353132,2400,9.445993844707044,13,4
100625,programmable_thermostat,Behavioral,True,6.306959042434081,90,14.26995155580807,15,5
100629,thermostat_setback,Behavioral,True,14.831394361667305,0,0.0,1,1
100629,low_flow_showerheads,Water Heating,True,15.21038650658203,80,5.259563914788187,10,2
100629,programmable_thermostat,Behavioral,True,12.853875113444996,90,7.001779557190586,15,3
100629,led_lighting,Lighting,True,23.938204737182417,200,8.35484541116597,15,4
100629,smart_thermostat,Behavioral,True,15.820153985778457,200,12.64210197826078,12,5
100631,thermostat_setback,Behavioral,True,75.42983023008621,0,0.0,1,1
100631,smart_thermostat,Behavioral,True,80.45848557875863,200,2.485753970651429,12,2
100631,led_lighting,Lighting,True,42.71770995212186,200,4.681898917899874,15,3
100631,low_flow_showerheads,Water Heating,True,16.314366704665193,80,4.903653414700033,10,4
100631,air_sealing,Envelope,True,115.65907301946551,800,6.916880613986586,15,5
100632,thermostat_setback,Behavioral,True,20.542960640176048,0,0.0,1,1
100632,low_flow_showerheads,Water Heating,True,15.956479058565854,80,5.013637388697847,10,2
100632,led_lighting,Lighting,True,38.1118926818857,200,5.247705792765798,15,3
100632,smart_thermostat,Behavioral,True,21.912491349521115,200,9.127214099476229,12,4
100632,tankless_water_heater,Water Heating,True,44.67814136398439,2300,51.47931247323683,20,5
100637,thermostat_setback,Behavioral,True,109.93597362715494,0,0.0,1,1
100637,smart_thermostat,Behavioral,True,117.26503853563192,200,1.7055381765744988,12,2
100637,led_lighting,Lighting,True,92.61948408963212,200,2.159372857296968,15,3
100637,air_sealing,Envelope,True,168.56849289497086,800,4.745845360902954,15,4
100637,low_flow_showerheads,Water Heating,True,15.492884266435361,80,5.163660853861564,10,5
100645,thermostat_setback,Behavioral,True,123.13286852609494,0,0.0,1,1
100645,programmable_thermostat,Behavioral,True,106.7151527226156,90,0.843366641979483,15,2
